wins_home_prev,wins_away_prev,wins_diff_prev,losses_home_prev,losses_away_prev,losses_diff_prev,goals_home_prev,goals_away_prev,goals_diff_prev,total_yel_card_home_prev,total_yel_card_away_prev,total_yel_card_diff_prev,total_red_card_home_prev,total_red_card_away_prev,total_red_card_diff_prev,total_scoring_att_home_prev,total_scoring_att_away_prev,total_scoring_att_diff_prev,ontarget_scoring_att_home_prev,ontarget_scoring_att_away_prev,ontarget_scoring_att_diff_prev,hit_woodwork_home_prev,hit_woodwork_away_prev,hit_woodwork_diff_prev,att_hd_goal_home_prev,att_hd_goal_away_prev,att_hd_goal_diff_prev,att_pen_goal_home_prev,att_pen_goal_away_prev,att_pen_goal_diff_prev,att_freekick_goal_home_prev,att_freekick_goal_away_prev,att_freekick_goal_diff_prev,att_ibox_goal_home_prev,att_ibox_goal_away_prev,att_ibox_goal_diff_prev,att_obox_goal_home_prev,att_obox_goal_away_prev,att_obox_goal_diff_prev,goal_fastbreak_home_prev,goal_fastbreak_away_prev,goal_fastbreak_diff_prev,total_offside_home_prev,total_offside_away_prev,total_offside_diff_prev,clean_sheet_home_prev,clean_sheet_away_prev,clean_sheet_diff_prev,goals_conceded_home_prev,goals_conceded_away_prev,goals_conceded_diff_prev,saves_home_prev,saves_away_prev,saves_diff_prev,outfielder_block_home_prev,outfielder_block_away_prev,outfielder_block_diff_prev,interception_home_prev,interception_away_prev,interception_diff_prev,total_tackle_home_prev,total_tackle_away_prev,total_tackle_diff_prev,last_man_tackle_home_prev,last_man_tackle_away_prev,last_man_tackle_diff_prev,total_clearance_home_prev,total_clearance_away_prev,total_clearance_diff_prev,head_clearance_home_prev,head_clearance_away_prev,head_clearance_diff_prev,own_goals_home_prev,own_goals_away_prev,own_goals_diff_prev,penalty_conceded_home_prev,penalty_conceded_away_prev,penalty_conceded_diff_prev,pen_goals_conceded_home_prev,pen_goals_conceded_away_prev,pen_goals_conceded_diff_prev,total_pass_home_prev,total_pass_away_prev,total_pass_diff_prev,total_through_ball_home_prev,total_through_ball_away_prev,total_through_ball_diff_prev,total_long_balls_home_prev,total_long_balls_away_prev,total_long_balls_diff_prev,backward_pass_home_prev,backward_pass_away_prev,backward_pass_diff_prev,total_cross_home_prev,total_cross_away_prev,total_cross_diff_prev,corner_taken_home_prev,corner_taken_away_prev,corner_taken_diff_prev,touches_home_prev,touches_away_prev,touches_diff_prev,big_chance_missed_home_prev,big_chance_missed_away_prev,big_chance_missed_diff_prev,clearance_off_line_home_prev,clearance_off_line_away_prev,clearance_off_line_diff_prev,dispossessed_home_prev,dispossessed_away_prev,dispossessed_diff_prev,penalty_save_home_prev,penalty_save_away_prev,penalty_save_diff_prev,total_high_claim_home_prev,total_high_claim_away_prev,total_high_claim_diff_prev,punches_home_prev,punches_away_prev,punches_diff_prev,season,home_team,away_team,result
22.0,11.0,11.0,6.0,20.0,-14.0,78.0,40.0,38.0,54.0,84.0,-30.0,0.0,5.0,-5.0,640.0,422.0,218.0,236.0,143.0,93.0,18.0,7.0,11.0,12.0,9.0,3.0,7.0,3.0,4.0,3.0,0.0,3.0,65.0,36.0,29.0,13.0,4.0,9.0,3.0,0.0,3.0,77.0,61.0,16.0,12.0,7.0,5.0,42.0,68.0,-26.0,73.0,121.0,-48.0,65.0,140.0,-75.0,410.0,512.0,-102.0,719.0,618.0,101.0,2.0,0.0,2.0,877.0,1016.0,-139.0,451.0,494.0,-43.0,0.0,2.0,-2.0,5.0,4.0,1.0,3.0,3.0,0.0,22290.0,14049.0,8241.0,57.0,22.0,35.0,2565.0,2600.0,-35.0,3291.0,2200.0,1091.0,812.0,686.0,126.0,249.0,164.0,85.0,30071.0,21547.0,8524.0,35.0,25.0,10.0,0.0,3.0,-3.0,472.0,390.0,82.0,2.0,1.0,1.0,36.0,53.0,-17.0,26.0,35.0,-9.0,2017-2018,Liverpool,Watford,H
12.0,22.0,-10.0,21.0,6.0,15.0,50.0,78.0,-28.0,77.0,54.0,23.0,0.0,0.0,0.0,439.0,640.0,-201.0,138.0,236.0,-98.0,8.0,18.0,-10.0,13.0,12.0,1.0,4.0,7.0,-3.0,0.0,3.0,-3.0,48.0,65.0,-17.0,2.0,13.0,-11.0,0.0,3.0,-3.0,55.0,77.0,-22.0,7.0,12.0,-5.0,63.0,42.0,21.0,108.0,73.0,35.0,125.0,65.0,60.0,553.0,410.0,143.0,699.0,719.0,-20.0,4.0,2.0,2.0,1022.0,877.0,145.0,557.0,451.0,106.0,0.0,0.0,0.0,2.0,5.0,-3.0,2.0,3.0,-1.0,13542.0,22290.0,-8748.0,20.0,57.0,-37.0,2729.0,2565.0,164.0,2108.0,3291.0,-1183.0,872.0,812.0,60.0,203.0,249.0,-46.0,21533.0,30071.0,-8538.0,27.0,35.0,-8.0,7.0,0.0,7.0,496.0,472.0,24.0,0.0,2.0,-2.0,56.0,36.0,20.0,12.0,26.0,-14.0,2017-2018,Crystal Palace,Liverpool,A
0.0,12.0,-12.0,0.0,18.0,-18.0,0.0,48.0,-48.0,0.0,72.0,-72.0,0.0,1.0,-1.0,0.0,433.0,-433.0,0.0,145.0,-145.0,0.0,8.0,-8.0,0.0,10.0,-10.0,0.0,4.0,-4.0,0.0,1.0,-1.0,0.0,39.0,-39.0,0.0,9.0,-9.0,0.0,4.0,-4.0,0.0,65.0,-65.0,0.0,9.0,-9.0,0.0,63.0,-63.0,0.0,131.0,-131.0,0.0,141.0,-141.0,0.0,538.0,-538.0,0.0,677.0,-677.0,0.0,3.0,-3.0,0.0,1025.0,-1025.0,0.0,567.0,-567.0,0.0,2.0,-2.0,0.0,4.0,-4.0,0.0,4.0,-4.0,0.0,13671.0,-13671.0,0.0,25.0,-25.0,0.0,2792.0,-2792.0,0.0,1916.0,-1916.0,0.0,731.0,-731.0,0.0,197.0,-197.0,0.0,21051.0,-21051.0,0.0,29.0,-29.0,0.0,2.0,-2.0,0.0,310.0,-310.0,0.0,0.0,0.0,0.0,45.0,-45.0,0.0,16.0,-16.0,2017-2018,Brighton and Hove Albion,Leicester City,A
18.0,12.0,6.0,5.0,21.0,-16.0,54.0,45.0,9.0,78.0,56.0,22.0,2.0,0.0,2.0,591.0,405.0,186.0,210.0,145.0,65.0,19.0,10.0,9.0,9.0,15.0,-6.0,3.0,3.0,0.0,1.0,2.0,-1.0,47.0,40.0,7.0,7.0,5.0,2.0,5.0,1.0,4.0,99.0,49.0,50.0,17.0,8.0,9.0,29.0,70.0,-41.0,85.0,121.0,-36.0,99.0,136.0,-37.0,584.0,459.0,125.0,690.0,635.0,55.0,4.0,1.0,3.0,1112.0,1037.0,75.0,580.0,539.0,41.0,1.0,5.0,-4.0,5.0,9.0,-4.0,4.0,6.0,-2.0,20245.0,16131.0,4114.0,99.0,15.0,84.0,2424.0,2579.0,-155.0,3177.0,2495.0,682.0,848.0,864.0,-16.0,217.0,196.0,21.0,28119.0,23728.0,4391.0,50.0,25.0,25.0,1.0,2.0,-1.0,389.0,446.0,-57.0,1.0,1.0,0.0,32.0,72.0,-40.0,4.0,16.0,-12.0,2017-2018,Manchester United,Swansea City,H
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Newcastle United,Huddersfield Town,H
11.0,12.0,-1.0,20.0,16.0,4.0,40.0,55.0,-15.0,84.0,52.0,32.0,5.0,3.0,2.0,422.0,452.0,-30.0,143.0,160.0,-17.0,7.0,19.0,-12.0,9.0,5.0,4.0,3.0,7.0,-4.0,0.0,0.0,0.0,36.0,51.0,-15.0,4.0,5.0,-1.0,0.0,2.0,-2.0,61.0,53.0,8.0,7.0,10.0,-3.0,68.0,67.0,1.0,121.0,123.0,-2.0,140.0,150.0,-10.0,512.0,460.0,52.0,618.0,604.0,14.0,0.0,1.0,-1.0,1016.0,1092.0,-76.0,494.0,616.0,-122.0,2.0,5.0,-3.0,4.0,5.0,-1.0,3.0,2.0,1.0,14049.0,17152.0,-3103.0,22.0,51.0,-29.0,2600.0,2461.0,139.0,2200.0,2651.0,-451.0,686.0,628.0,58.0,164.0,193.0,-29.0,21547.0,24801.0,-3254.0,25.0,31.0,-6.0,3.0,4.0,-1.0,390.0,439.0,-49.0,1.0,2.0,-1.0,53.0,36.0,17.0,35.0,21.0,14.0,2017-2018,Watford,AFC Bournemouth,D
12.0,11.0,1.0,17.0,20.0,-3.0,43.0,39.0,4.0,80.0,65.0,15.0,0.0,2.0,-2.0,399.0,391.0,8.0,123.0,120.0,3.0,11.0,5.0,6.0,16.0,4.0,12.0,1.0,6.0,-5.0,1.0,3.0,-2.0,37.0,31.0,6.0,6.0,8.0,-2.0,3.0,2.0,1.0,59.0,101.0,-42.0,6.0,10.0,-4.0,51.0,55.0,-4.0,116.0,151.0,-35.0,150.0,221.0,-71.0,537.0,539.0,-2.0,605.0,638.0,-33.0,0.0,2.0,-2.0,999.0,1233.0,-234.0,577.0,698.0,-121.0,1.0,2.0,-1.0,3.0,5.0,-2.0,3.0,4.0,-1.0,11825.0,12558.0,-733.0,37.0,21.0,16.0,2653.0,3176.0,-523.0,1798.0,1888.0,-90.0,766.0,650.0,116.0,159.0,149.0,10.0,19042.0,19776.0,-734.0,24.0,18.0,6.0,3.0,6.0,-3.0,445.0,334.0,111.0,0.0,1.0,-1.0,53.0,29.0,24.0,10.0,14.0,-4.0,2017-2018,West Bromwich Albion,Burnley,A
12.0,12.0,0.0,17.0,16.0,1.0,47.0,41.0,6.0,78.0,59.0,19.0,5.0,2.0,3.0,499.0,550.0,-51.0,138.0,179.0,-41.0,14.0,12.0,2.0,14.0,4.0,10.0,3.0,3.0,0.0,3.0,0.0,3.0,41.0,37.0,4.0,6.0,4.0,2.0,3.0,0.0,3.0,74.0,73.0,1.0,10.0,14.0,-4.0,64.0,48.0,16.0,117.0,76.0,41.0,112.0,128.0,-16.0,614.0,514.0,100.0,574.0,675.0,-101.0,4.0,1.0,3.0,1074.0,914.0,160.0,625.0,505.0,120.0,0.0,1.0,-1.0,8.0,9.0,-1.0,5.0,6.0,-1.0,15127.0,18245.0,-3118.0,37.0,57.0,-20.0,2622.0,2336.0,286.0,2312.0,2784.0,-472.0,752.0,947.0,-195.0,172.0,198.0,-26.0,22666.0,25881.0,-3215.0,24.0,34.0,-10.0,3.0,4.0,-1.0,367.0,455.0,-88.0,1.0,1.0,0.0,47.0,26.0,21.0,11.0,12.0,-1.0,2017-2018,West Ham United,Southampton,H
17.0,23.0,-6.0,11.0,6.0,5.0,62.0,80.0,-18.0,72.0,71.0,1.0,2.0,4.0,-2.0,502.0,633.0,-131.0,191.0,216.0,-25.0,12.0,20.0,-8.0,13.0,8.0,5.0,3.0,7.0,-4.0,2.0,2.0,0.0,59.0,73.0,-14.0,3.0,7.0,-4.0,2.0,6.0,-4.0,82.0,89.0,-7.0,13.0,12.0,1.0,44.0,39.0,5.0,96.0,64.0,32.0,149.0,66.0,83.0,461.0,504.0,-43.0,712.0,643.0,69.0,6.0,0.0,6.0,1118.0,905.0,213.0,628.0,544.0,84.0,1.0,1.0,0.0,6.0,5.0,1.0,3.0,2.0,1.0,17586.0,22706.0,-5120.0,38.0,124.0,-86.0,2968.0,1997.0,971.0,2744.0,3534.0,-790.0,767.0,801.0,-34.0,196.0,280.0,-84.0,25309.0,30363.0,-5054.0,28.0,48.0,-20.0,9.0,4.0,5.0,469.0,465.0,4.0,2.0,2.0,0.0,56.0,26.0,30.0,19.0,20.0,-1.0,2017-2018,Everton,Manchester City,A
23.0,11.0,12.0,9.0,16.0,-7.0,77.0,41.0,36.0,68.0,70.0,-2.0,3.0,2.0,1.0,566.0,425.0,141.0,201.0,137.0,64.0,17.0,14.0,3.0,17.0,7.0,10.0,4.0,4.0,0.0,2.0,2.0,0.0,70.0,36.0,34.0,7.0,5.0,2.0,2.0,0.0,2.0,95.0,85.0,10.0,13.0,11.0,2.0,44.0,56.0,-12.0,124.0,127.0,-3.0,95.0,159.0,-64.0,536.0,497.0,39.0,673.0,666.0,7.0,5.0,3.0,2.0,838.0,1009.0,-171.0,484.0,505.0,-21.0,1.0,5.0,-4.0,10.0,3.0,7.0,10.0,1.0,9.0,21394.0,14558.0,6836.0,129.0,54.0,75.0,1979.0,2507.0,-528.0,2835.0,2170.0,665.0,697.0,718.0,-21.0,227.0,188.0,39.0,28931.0,22087.0,6844.0,41.0,41.0,0.0,1.0,5.0,-4.0,465.0,415.0,50.0,0.0,1.0,-1.0,36.0,40.0,-4.0,10.0,23.0,-13.0,2017-2018,Arsenal,Stoke City,H
30.0,26.0,4.0,5.0,4.0,1.0,85.0,86.0,-1.0,72.0,62.0,10.0,0.0,0.0,0.0,580.0,669.0,-89.0,204.0,257.0,-53.0,17.0,22.0,-5.0,8.0,10.0,-2.0,2.0,7.0,-5.0,3.0,0.0,3.0,73.0,74.0,-1.0,12.0,12.0,0.0,7.0,3.0,4.0,64.0,74.0,-10.0,16.0,17.0,-1.0,33.0,26.0,7.0,69.0,85.0,-16.0,78.0,99.0,-21.0,510.0,314.0,196.0,652.0,661.0,-9.0,0.0,1.0,-1.0,839.0,1003.0,-164.0,500.0,526.0,-26.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,20125.0,20150.0,-25.0,103.0,45.0,58.0,2399.0,2662.0,-263.0,2967.0,3130.0,-163.0,688.0,761.0,-73.0,218.0,273.0,-55.0,27658.0,28150.0,-492.0,32.0,41.0,-9.0,3.0,1.0,2.0,436.0,484.0,-48.0,0.0,0.0,0.0,38.0,21.0,17.0,18.0,11.0,7.0,2017-2018,Chelsea,Tottenham Hotspur,A
17.0,22.0,-5.0,11.0,6.0,5.0,62.0,78.0,-16.0,72.0,54.0,18.0,2.0,0.0,2.0,502.0,640.0,-138.0,191.0,236.0,-45.0,12.0,18.0,-6.0,13.0,12.0,1.0,3.0,7.0,-4.0,2.0,3.0,-1.0,59.0,65.0,-6.0,3.0,13.0,-10.0,2.0,3.0,-1.0,82.0,77.0,5.0,13.0,12.0,1.0,44.0,42.0,2.0,96.0,73.0,23.0,149.0,65.0,84.0,461.0,410.0,51.0,712.0,719.0,-7.0,6.0,2.0,4.0,1118.0,877.0,241.0,628.0,451.0,177.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,3.0,0.0,17586.0,22290.0,-4704.0,38.0,57.0,-19.0,2968.0,2565.0,403.0,2744.0,3291.0,-547.0,767.0,812.0,-45.0,196.0,249.0,-53.0,25309.0,30071.0,-4762.0,28.0,35.0,-7.0,9.0,0.0,9.0,469.0,472.0,-3.0,2.0,2.0,0.0,56.0,36.0,20.0,19.0,26.0,-7.0,2017-2018,Everton,Liverpool,D
12.0,12.0,0.0,16.0,21.0,-5.0,55.0,50.0,5.0,52.0,77.0,-25.0,3.0,0.0,3.0,452.0,439.0,13.0,160.0,138.0,22.0,19.0,8.0,11.0,5.0,13.0,-8.0,7.0,4.0,3.0,0.0,0.0,0.0,51.0,48.0,3.0,5.0,2.0,3.0,2.0,0.0,2.0,53.0,55.0,-2.0,10.0,7.0,3.0,67.0,63.0,4.0,123.0,108.0,15.0,150.0,125.0,25.0,460.0,553.0,-93.0,604.0,699.0,-95.0,1.0,4.0,-3.0,1092.0,1022.0,70.0,616.0,557.0,59.0,5.0,0.0,5.0,5.0,2.0,3.0,2.0,2.0,0.0,17152.0,13542.0,3610.0,51.0,20.0,31.0,2461.0,2729.0,-268.0,2651.0,2108.0,543.0,628.0,872.0,-244.0,193.0,203.0,-10.0,24801.0,21533.0,3268.0,31.0,27.0,4.0,4.0,7.0,-3.0,439.0,496.0,-57.0,2.0,0.0,2.0,36.0,56.0,-20.0,21.0,12.0,9.0,2017-2018,AFC Bournemouth,Crystal Palace,D
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Brighton and Hove Albion,Huddersfield Town,D
12.0,0.0,12.0,18.0,0.0,18.0,48.0,0.0,48.0,72.0,0.0,72.0,1.0,0.0,1.0,433.0,0.0,433.0,145.0,0.0,145.0,8.0,0.0,8.0,10.0,0.0,10.0,4.0,0.0,4.0,1.0,0.0,1.0,39.0,0.0,39.0,9.0,0.0,9.0,4.0,0.0,4.0,65.0,0.0,65.0,9.0,0.0,9.0,63.0,0.0,63.0,131.0,0.0,131.0,141.0,0.0,141.0,538.0,0.0,538.0,677.0,0.0,677.0,3.0,0.0,3.0,1025.0,0.0,1025.0,567.0,0.0,567.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0,4.0,13671.0,0.0,13671.0,25.0,0.0,25.0,2792.0,0.0,2792.0,1916.0,0.0,1916.0,731.0,0.0,731.0,197.0,0.0,197.0,21051.0,0.0,21051.0,29.0,0.0,29.0,2.0,0.0,2.0,310.0,0.0,310.0,0.0,0.0,0.0,45.0,0.0,45.0,16.0,0.0,16.0,2017-2018,Leicester City,Newcastle United,A
11.0,26.0,-15.0,16.0,4.0,12.0,41.0,86.0,-45.0,70.0,62.0,8.0,2.0,0.0,2.0,425.0,669.0,-244.0,137.0,257.0,-120.0,14.0,22.0,-8.0,7.0,10.0,-3.0,4.0,7.0,-3.0,2.0,0.0,2.0,36.0,74.0,-38.0,5.0,12.0,-7.0,0.0,3.0,-3.0,85.0,74.0,11.0,11.0,17.0,-6.0,56.0,26.0,30.0,127.0,85.0,42.0,159.0,99.0,60.0,497.0,314.0,183.0,666.0,661.0,5.0,3.0,1.0,2.0,1009.0,1003.0,6.0,505.0,526.0,-21.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,-1.0,14558.0,20150.0,-5592.0,54.0,45.0,9.0,2507.0,2662.0,-155.0,2170.0,3130.0,-960.0,718.0,761.0,-43.0,188.0,273.0,-85.0,22087.0,28150.0,-6063.0,41.0,41.0,0.0,5.0,1.0,4.0,415.0,484.0,-69.0,1.0,0.0,1.0,40.0,21.0,19.0,23.0,11.0,12.0,2017-2018,Stoke City,Tottenham Hotspur,A
11.0,11.0,0.0,20.0,20.0,0.0,40.0,39.0,1.0,84.0,65.0,19.0,5.0,2.0,3.0,422.0,391.0,31.0,143.0,120.0,23.0,7.0,5.0,2.0,9.0,4.0,5.0,3.0,6.0,-3.0,0.0,3.0,-3.0,36.0,31.0,5.0,4.0,8.0,-4.0,0.0,2.0,-2.0,61.0,101.0,-40.0,7.0,10.0,-3.0,68.0,55.0,13.0,121.0,151.0,-30.0,140.0,221.0,-81.0,512.0,539.0,-27.0,618.0,638.0,-20.0,0.0,2.0,-2.0,1016.0,1233.0,-217.0,494.0,698.0,-204.0,2.0,2.0,0.0,4.0,5.0,-1.0,3.0,4.0,-1.0,14049.0,12558.0,1491.0,22.0,21.0,1.0,2600.0,3176.0,-576.0,2200.0,1888.0,312.0,686.0,650.0,36.0,164.0,149.0,15.0,21547.0,19776.0,1771.0,25.0,18.0,7.0,3.0,6.0,-3.0,390.0,334.0,56.0,1.0,1.0,0.0,53.0,29.0,24.0,35.0,14.0,21.0,2017-2018,Watford,Burnley,A
12.0,12.0,0.0,17.0,21.0,-4.0,43.0,45.0,-2.0,80.0,56.0,24.0,0.0,0.0,0.0,399.0,405.0,-6.0,123.0,145.0,-22.0,11.0,10.0,1.0,16.0,15.0,1.0,1.0,3.0,-2.0,1.0,2.0,-1.0,37.0,40.0,-3.0,6.0,5.0,1.0,3.0,1.0,2.0,59.0,49.0,10.0,6.0,8.0,-2.0,51.0,70.0,-19.0,116.0,121.0,-5.0,150.0,136.0,14.0,537.0,459.0,78.0,605.0,635.0,-30.0,0.0,1.0,-1.0,999.0,1037.0,-38.0,577.0,539.0,38.0,1.0,5.0,-4.0,3.0,9.0,-6.0,3.0,6.0,-3.0,11825.0,16131.0,-4306.0,37.0,15.0,22.0,2653.0,2579.0,74.0,1798.0,2495.0,-697.0,766.0,864.0,-98.0,159.0,196.0,-37.0,19042.0,23728.0,-4686.0,24.0,25.0,-1.0,3.0,2.0,1.0,445.0,446.0,-1.0,0.0,1.0,-1.0,53.0,72.0,-19.0,10.0,16.0,-6.0,2017-2018,West Bromwich Albion,Swansea City,D
23.0,18.0,5.0,6.0,5.0,1.0,80.0,54.0,26.0,71.0,78.0,-7.0,4.0,2.0,2.0,633.0,591.0,42.0,216.0,210.0,6.0,20.0,19.0,1.0,8.0,9.0,-1.0,7.0,3.0,4.0,2.0,1.0,1.0,73.0,47.0,26.0,7.0,7.0,0.0,6.0,5.0,1.0,89.0,99.0,-10.0,12.0,17.0,-5.0,39.0,29.0,10.0,64.0,85.0,-21.0,66.0,99.0,-33.0,504.0,584.0,-80.0,643.0,690.0,-47.0,0.0,4.0,-4.0,905.0,1112.0,-207.0,544.0,580.0,-36.0,1.0,1.0,0.0,5.0,5.0,0.0,2.0,4.0,-2.0,22706.0,20245.0,2461.0,124.0,99.0,25.0,1997.0,2424.0,-427.0,3534.0,3177.0,357.0,801.0,848.0,-47.0,280.0,217.0,63.0,30363.0,28119.0,2244.0,48.0,50.0,-2.0,4.0,1.0,3.0,465.0,389.0,76.0,2.0,1.0,1.0,26.0,32.0,-6.0,20.0,4.0,16.0,2017-2018,Manchester City,Manchester United,A
23.0,12.0,11.0,9.0,16.0,-7.0,77.0,41.0,36.0,68.0,59.0,9.0,3.0,2.0,1.0,566.0,550.0,16.0,201.0,179.0,22.0,17.0,12.0,5.0,17.0,4.0,13.0,4.0,3.0,1.0,2.0,0.0,2.0,70.0,37.0,33.0,7.0,4.0,3.0,2.0,0.0,2.0,95.0,73.0,22.0,13.0,14.0,-1.0,44.0,48.0,-4.0,124.0,76.0,48.0,95.0,128.0,-33.0,536.0,514.0,22.0,673.0,675.0,-2.0,5.0,1.0,4.0,838.0,914.0,-76.0,484.0,505.0,-21.0,1.0,1.0,0.0,10.0,9.0,1.0,10.0,6.0,4.0,21394.0,18245.0,3149.0,129.0,57.0,72.0,1979.0,2336.0,-357.0,2835.0,2784.0,51.0,697.0,947.0,-250.0,227.0,198.0,29.0,28931.0,25881.0,3050.0,41.0,34.0,7.0,1.0,4.0,-3.0,465.0,455.0,10.0,0.0,1.0,-1.0,36.0,26.0,10.0,10.0,12.0,-2.0,2017-2018,Arsenal,Southampton,H
30.0,12.0,18.0,5.0,17.0,-12.0,85.0,47.0,38.0,72.0,78.0,-6.0,0.0,5.0,-5.0,580.0,499.0,81.0,204.0,138.0,66.0,17.0,14.0,3.0,8.0,14.0,-6.0,2.0,3.0,-1.0,3.0,3.0,0.0,73.0,41.0,32.0,12.0,6.0,6.0,7.0,3.0,4.0,64.0,74.0,-10.0,16.0,10.0,6.0,33.0,64.0,-31.0,69.0,117.0,-48.0,78.0,112.0,-34.0,510.0,614.0,-104.0,652.0,574.0,78.0,0.0,4.0,-4.0,839.0,1074.0,-235.0,500.0,625.0,-125.0,1.0,0.0,1.0,2.0,8.0,-6.0,2.0,5.0,-3.0,20125.0,15127.0,4998.0,103.0,37.0,66.0,2399.0,2622.0,-223.0,2967.0,2312.0,655.0,688.0,752.0,-64.0,218.0,172.0,46.0,27658.0,22666.0,4992.0,32.0,24.0,8.0,3.0,3.0,0.0,436.0,367.0,69.0,0.0,1.0,-1.0,38.0,47.0,-9.0,18.0,11.0,7.0,2017-2018,Chelsea,West Ham United,D
12.0,30.0,-18.0,16.0,5.0,11.0,41.0,85.0,-44.0,59.0,72.0,-13.0,2.0,0.0,2.0,550.0,580.0,-30.0,179.0,204.0,-25.0,12.0,17.0,-5.0,4.0,8.0,-4.0,3.0,2.0,1.0,0.0,3.0,-3.0,37.0,73.0,-36.0,4.0,12.0,-8.0,0.0,7.0,-7.0,73.0,64.0,9.0,14.0,16.0,-2.0,48.0,33.0,15.0,76.0,69.0,7.0,128.0,78.0,50.0,514.0,510.0,4.0,675.0,652.0,23.0,1.0,0.0,1.0,914.0,839.0,75.0,505.0,500.0,5.0,1.0,1.0,0.0,9.0,2.0,7.0,6.0,2.0,4.0,18245.0,20125.0,-1880.0,57.0,103.0,-46.0,2336.0,2399.0,-63.0,2784.0,2967.0,-183.0,947.0,688.0,259.0,198.0,218.0,-20.0,25881.0,27658.0,-1777.0,34.0,32.0,2.0,4.0,3.0,1.0,455.0,436.0,19.0,1.0,0.0,1.0,26.0,38.0,-12.0,12.0,18.0,-6.0,2017-2018,Southampton,Chelsea,A
11.0,12.0,-1.0,20.0,18.0,2.0,39.0,48.0,-9.0,65.0,72.0,-7.0,2.0,1.0,1.0,391.0,433.0,-42.0,120.0,145.0,-25.0,5.0,8.0,-3.0,4.0,10.0,-6.0,6.0,4.0,2.0,3.0,1.0,2.0,31.0,39.0,-8.0,8.0,9.0,-1.0,2.0,4.0,-2.0,101.0,65.0,36.0,10.0,9.0,1.0,55.0,63.0,-8.0,151.0,131.0,20.0,221.0,141.0,80.0,539.0,538.0,1.0,638.0,677.0,-39.0,2.0,3.0,-1.0,1233.0,1025.0,208.0,698.0,567.0,131.0,2.0,2.0,0.0,5.0,4.0,1.0,4.0,4.0,0.0,12558.0,13671.0,-1113.0,21.0,25.0,-4.0,3176.0,2792.0,384.0,1888.0,1916.0,-28.0,650.0,731.0,-81.0,149.0,197.0,-48.0,19776.0,21051.0,-1275.0,18.0,29.0,-11.0,6.0,2.0,4.0,334.0,310.0,24.0,1.0,0.0,1.0,29.0,45.0,-16.0,14.0,16.0,-2.0,2017-2018,Burnley,Leicester City,H
